Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,year,Month,Day
7,3,4,1,0,8409.42,1,8409.42,4.59,973,2024,6,23
6,4,3,2,2,15515.07,3,46545.21,2.69,1168,2024,6,21
0,3,0,1,5,13957.88,2,27915.76,4.77,4921,2024,3,18
3,1,5,1,4,7052.52,1,7052.52,1.81,356,2024,1,29
8,2,9,1,1,12575.83,1,12575.83,2.72,1145,2024,1,5
7,3,4,2,3,5953.35,4,23813.4,2.44,2682,2024,11,18
0,3,0,2,5,19232.26,2,38464.52,2.97,2571,2024,3,7
1,0,6,1,2,3475.06,4,13900.24,2.25,4089,2024,1,24
0,3,0,2,4,5681.05,4,22724.2,1.23,2805,2024,1,6
8,2,9,0,5,2477.75,1,2477.75,2.19,2088,2024,6,23
6,4,3,0,1,12017.65,4,48070.6,3.79,4128,2024,8,12
6,4,3,1,5,16672.91,2,33345.82,3.62,4000,2024,9,23
3,1,5,0,4,3050.01,5,15250.05,1.01,2373,2024,4,30
2,1,2,2,2,13433.76,5,67168.8,2.84,2429,2024,9,4
7,3,4,1,2,14557.88,5,72789.4,3.04,4955,2024,9,6
0,3,0,0,3,13181.51,4,52726.04,1.72,3360,2024,9,25
5,2,8,0,0,510.03,3,1530.09,3.99,541,2024,10,16
5,2,8,2,3,18474.85,2,36949.7,4.35,3692,2024,6,2
3,1,5,1,3,17988.62,4,71954.48,1.62,4010,2024,4,2
8,2,9,0,1,16680.82,5,83404.1,1.33,1472,2024,12,17
8,2,9,2,5,11203.49,5,56017.45,3.26,1680,2024,6,10
3,1,5,2,4,19944.85,3,59834.55,2.66,4480,2024,3,27
2,1,2,0,0,14396.56,2,28793.12,1.88,3854,2024,2,27
4,3,7,0,0,6688.64,4,26754.56,1.05,4294,2024,4,11
2,1,2,1,4,4153.08,4,16612.32,2.3,2838,2024,11,14
9,2,1,2,0,11087.98,4,44351.92,2.94,3648,2024,9,10
8,2,9,1,0,4908.0,5,24540.0,2.55,832,2024,9,5
3,1,5,1,1,9322.42,5,46612.1,1.28,4580,2024,6,24
0,3,0,0,5,9170.02,4,36680.08,3.08,83,2024,8,7
3,1,5,2,0,13461.35,4,53845.4,4.72,1625,2024,10,16
9,2,1,1,5,18863.57,3,56590.71,2.11,2341,2024,4,18
0,3,0,0,2,14243.59,2,28487.18,1.12,2432,2024,6,19
0,3,0,2,3,12143.84,3,36431.52,2.58,1873,2024,2,7
8,2,9,0,2,9931.1,3,29793.3,3.89,2586,2024,6,17
6,4,3,0,3,10408.52,1,10408.52,1.04,4113,2024,5,18
4,3,7,1,4,13229.82,4,52919.28,2.19,206,2024,9,12
6,4,3,0,1,17096.95,5,85484.75,1.69,1722,2024,5,1
4,3,7,1,1,3260.31,1,3260.31,3.11,3969,2024,1,16
0,3,0,1,2,18883.01,4,75532.04,1.66,4890,2024,9,4
5,2,8,1,3,3572.43,3,10717.29,4.81,1356,2024,10,16
8,2,9,2,0,3830.61,5,19153.05,4.96,863,2024,4,2
3,1,5,2,2,3801.85,3,11405.55,1.87,3741,2024,3,18
1,0,6,0,2,3771.94,5,18859.7,4.03,2594,2024,8,8
2,1,2,0,5,17698.92,3,53096.76,4.82,1918,2024,9,23
4,3,7,1,4,15187.69,5,75938.45,2.57,769,2024,12,8
5,2,8,0,5,13458.7,2,26917.4,4.63,493,2024,6,7
4,3,7,2,0,2307.45,4,9229.8,1.3,4810,2024,10,27
4,3,7,1,2,3664.91,4,14659.64,4.6,3822,2024,4,15
1,0,6,1,3,1453.21,3,4359.63,4.23,2192,2024,12,4
7,3,4,0,5,8997.84,3,26993.52,4.23,3089,2024,7,24
7,3,4,1,5,13826.8,3,41480.4,4.04,4098,2024,9,6
1,0,6,0,0,9502.33,1,9502.33,2.16,3444,2024,1,25
3,1,5,0,0,19638.28,3,58914.84,1.13,1134,2024,4,29
3,1,5,1,0,19973.63,5,99868.15,3.55,1465,2024,1,14
7,3,4,2,2,11805.34,5,59026.7,3.88,1465,2024,9,13
5,2,8,1,0,16640.97,3,49922.91,1.37,444,2024,1,29
8,2,9,2,3,4049.44,3,12148.32,1.15,3535,2024,12,2
4,3,7,1,1,5210.0,4,20840.0,4.54,1666,2024,7,16
4,3,7,1,5,1852.45,2,3704.9,2.91,2004,2024,4,14
2,1,2,0,1,10781.66,4,43126.64,2.6,2380,2024,12,15
9,2,1,2,5,4042.91,1,4042.91,1.47,1013,2024,11,8
5,2,8,2,2,2218.9,5,11094.5,2.35,4041,2024,12,13
3,1,5,1,3,2253.75,5,11268.75,3.77,2672,2024,5,9
3,1,5,2,0,19978.64,1,19978.64,4.54,4420,2024,11,13
4,3,7,2,3,10845.38,4,43381.52,2.38,1699,2024,3,9
8,2,9,1,3,18992.27,4,75969.08,1.81,4960,2024,2,7
5,2,8,1,1,8378.99,1,8378.99,1.95,4734,2024,7,7
5,2,8,2,2,12270.86,3,36812.58,2.07,1374,2024,9,9
4,3,7,0,5,18178.01,4,72712.04,3.25,4562,2024,7,1
0,3,0,0,0,3174.89,3,9524.67,1.15,4089,2024,5,26
0,3,0,1,5,14200.86,2,28401.72,4.72,2820,2024,7,4
6,4,3,2,1,16422.82,1,16422.82,1.12,2119,2024,10,18
7,3,4,0,2,14565.84,2,29131.68,3.65,3981,2024,6,30
3,1,5,1,3,6021.64,2,12043.28,4.42,1108,2024,3,14
4,3,7,2,2,5027.06,4,20108.24,2.6,3323,2024,5,12
8,2,9,0,2,1674.8,4,6699.2,4.74,444,2024,7,13
5,2,8,0,3,10671.95,2,21343.9,4.97,4093,2024,9,4
5,2,8,1,1,16185.45,3,48556.35,1.8,4754,2024,10,2
3,1,5,0,1,364.77,5,1823.85,4.76,4873,2024,2,24
2,1,2,2,0,6664.37,5,33321.85,2.96,398,2024,6,9
7,3,4,1,1,11249.5,1,11249.5,2.14,2410,2024,8,26
1,0,6,2,4,2431.37,1,2431.37,2.69,547,2024,10,27
4,3,7,0,0,17346.08,5,86730.4,3.0,2027,2024,6,20
4,3,7,1,4,169.2,1,169.2,3.62,293,2024,10,2
9,2,1,2,1,1225.08,3,3675.24,4.86,1234,2024,10,23
2,1,2,0,4,11279.42,5,56397.1,3.91,4349,2024,10,3
6,4,3,2,4,1325.62,5,6628.1,1.64,491,2024,4,13
7,3,4,1,3,11522.44,1,11522.44,4.98,2906,2024,4,28
6,4,3,0,4,11383.86,3,34151.58,2.79,4569,2024,9,11
4,3,7,2,4,5124.09,1,5124.09,4.15,2343,2024,6,22
7,3,4,1,3,9069.5,2,18139.0,4.54,1189,2024,2,12
0,3,0,1,5,14927.88,3,44783.64,1.08,1067,2024,3,21
3,1,5,1,0,2871.12,4,11484.48,1.71,4973,2024,5,26
4,3,7,1,5,19397.87,2,38795.74,2.47,167,2024,6,9
7,3,4,0,1,105.59,2,211.18,1.41,3837,2024,1,20
6,4,3,0,0,12211.13,4,48844.52,4.45,3031,2024,10,13
6,4,3,2,5,1535.57,3,4606.71,4.12,4258,2024,6,23
1,0,6,2,5,2365.88,2,4731.76,2.71,720,2024,8,25
3,1,5,2,2,4378.02,2,8756.04,1.21,2107,2024,11,13
5,2,8,2,1,2311.76,4,9247.04,4.26,1181,2024,7,1
9,2,1,1,2,19952.41,3,59857.23,2.34,1696,2024,7,30
2,1,2,2,5,2811.81,1,2811.81,4.17,3509,2024,4,18
3,1,5,1,5,14430.19,4,57720.76,1.22,3201,2024,1,26
3,1,5,1,0,18868.0,4,75472.0,2.2,60,2024,2,2
6,4,3,1,0,3637.41,4,14549.64,2.43,3629,2024,10,17
7,3,4,0,5,14567.37,4,58269.48,1.55,620,2024,9,10
2,1,2,1,0,2778.7,4,11114.8,2.06,34,2024,8,18
9,2,1,2,1,12683.17,2,25366.34,1.38,687,2024,9,12
9,2,1,2,5,6577.75,3,19733.25,2.02,112,2024,7,16
8,2,9,1,5,4605.92,3,13817.76,3.55,474,2024,8,14
2,1,2,1,1,6246.81,2,12493.62,2.93,3849,2024,5,31
0,3,0,0,3,10260.59,1,10260.59,1.16,4363,2024,7,1
3,1,5,1,5,15939.42,2,31878.84,4.39,3705,2024,3,19
3,1,5,0,0,5512.01,5,27560.05,2.7,4389,2024,2,14
9,2,1,2,1,5042.19,4,20168.76,2.09,3661,2024,3,1
6,4,3,0,2,5233.74,5,26168.7,1.12,489,2024,2,24
4,3,7,1,0,14364.98,2,28729.96,4.71,1526,2024,2,22
1,0,6,1,0,128.21,5,641.05,3.33,1435,2024,8,31
4,3,7,2,4,1458.76,1,1458.76,3.59,4822,2024,12,26
4,3,7,1,1,16344.35,2,32688.7,4.77,3913,2024,10,31
2,1,2,1,4,2415.96,3,7247.88,3.43,2917,2024,8,18
6,4,3,0,3,17439.8,2,34879.6,4.89,2724,2024,12,3
5,2,8,0,1,16648.6,3,49945.8,4.29,1415,2024,7,10
3,1,5,1,4,14497.38,2,28994.76,3.65,1803,2024,7,26
3,1,5,2,3,979.15,4,3916.6,1.38,3215,2024,10,10
2,1,2,0,1,13841.21,4,55364.84,3.79,1668,2024,6,4
8,2,9,1,0,14061.75,3,42185.25,4.72,2976,2024,6,26
9,2,1,1,4,4656.88,5,23284.4,2.19,1825,2024,12,14
4,3,7,0,2,7533.0,5,37665.0,4.98,547,2024,1,1
0,3,0,0,4,1501.58,3,4504.74,3.79,679,2024,3,3
3,1,5,2,1,5498.55,5,27492.75,1.2,3446,2024,5,15
1,0,6,0,3,5895.23,3,17685.69,2.14,4748,2024,2,4
5,2,8,1,3,14059.71,3,42179.13,2.62,2366,2024,6,24
1,0,6,0,2,18343.28,5,91716.4,4.95,163,2024,7,28
5,2,8,2,0,13318.98,3,39956.94,2.57,1350,2024,12,10
5,2,8,1,1,12201.68,2,24403.36,2.57,3643,2024,1,10
4,3,7,1,4,2547.54,3,7642.62,2.12,4805,2024,2,1
4,3,7,0,4,18091.06,4,72364.24,4.93,4899,2024,8,3
2,1,2,0,4,13931.67,3,41795.01,2.09,4886,2024,4,29
7,3,4,0,0,378.51,5,1892.55,4.65,1403,2024,2,22
9,2,1,2,4,10120.22,1,10120.22,2.28,294,2024,4,30
0,3,0,1,0,17042.85,1,17042.85,3.95,3645,2024,9,5
9,2,1,0,3,13365.14,5,66825.7,1.69,1085,2024,10,12
6,4,3,2,5,1816.87,5,9084.35,1.96,646,2024,9,30
9,2,1,1,2,13484.29,4,53937.16,2.53,3884,2024,1,21
1,0,6,0,5,13426.18,3,40278.54,4.75,3504,2024,10,10
6,4,3,1,3,17358.28,5,86791.4,4.34,1972,2024,6,7
8,2,9,0,5,4949.21,1,4949.21,3.47,2942,2024,5,13
3,1,5,1,3,2279.25,3,6837.75,3.79,1277,2024,4,11
2,1,2,0,2,6733.77,1,6733.77,3.39,181,2024,1,10
0,3,0,2,1,15093.32,2,30186.64,1.59,652,2024,2,11
8,2,9,1,5,909.41,5,4547.05,1.78,4240,2024,11,30
2,1,2,1,4,19483.71,4,77934.84,1.19,1291,2024,3,23
0,3,0,1,1,14757.28,5,73786.4,1.1,2406,2024,10,10
9,2,1,2,4,4444.15,2,8888.3,3.36,2540,2024,8,22
5,2,8,0,0,18289.3,2,36578.6,1.77,4224,2024,12,22
6,4,3,2,1,15260.63,4,61042.52,1.68,333,2024,11,2
4,3,7,0,4,17672.8,2,35345.6,3.65,3549,2024,11,27
7,3,4,0,1,2944.59,1,2944.59,4.79,1248,2024,11,9
4,3,7,0,3,16016.71,4,64066.84,3.37,3995,2024,9,19
8,2,9,2,1,13880.93,3,41642.79,2.21,620,2024,8,23
9,2,1,0,5,1989.96,2,3979.92,3.31,2942,2024,11,26
7,3,4,2,2,265.96,4,1063.84,3.77,3709,2024,8,1
5,2,8,2,5,14533.1,4,58132.4,1.41,2000,2024,1,3
9,2,1,1,0,12468.52,4,49874.08,3.45,3646,2024,1,22
9,2,1,1,5,16730.86,3,50192.58,2.33,4357,2024,9,15
9,2,1,1,5,18972.32,5,94861.6,2.67,2685,2024,11,21
0,3,0,2,5,4595.83,4,18383.32,2.71,2336,2024,2,2
9,2,1,1,3,9171.12,2,18342.24,1.79,834,2024,2,8
5,2,8,0,3,7562.47,3,22687.41,2.08,3647,2024,12,22
3,1,5,2,1,4753.45,4,19013.8,4.7,3599,2024,5,10
3,1,5,2,4,16327.43,3,48982.29,4.68,1432,2024,5,6
8,2,9,1,2,7422.19,1,7422.19,4.2,2699,2024,4,25
8,2,9,0,1,9978.09,2,19956.18,1.49,4683,2024,1,25
9,2,1,0,5,11466.7,5,57333.5,3.42,383,2024,10,30
2,1,2,1,2,4272.93,4,17091.72,3.89,4612,2024,6,27
2,1,2,2,2,12371.37,5,61856.85,1.18,4773,2024,4,18
4,3,7,0,5,2346.76,4,9387.04,2.01,563,2024,2,19
6,4,3,1,0,2323.82,1,2323.82,2.87,3065,2024,5,9
6,4,3,0,1,14106.05,2,28212.1,2.32,1959,2024,6,2
7,3,4,1,2,11014.75,4,44059.0,1.05,2407,2024,6,6
0,3,0,0,0,12394.93,1,12394.93,4.71,4894,2024,6,14
2,1,2,2,4,7007.89,4,28031.56,4.01,574,2024,4,8
3,1,5,0,4,11946.98,3,35840.94,1.76,3970,2024,2,7
9,2,1,2,3,3807.48,3,11422.44,3.34,1530,2024,10,30
8,2,9,2,5,4543.82,4,18175.28,2.15,4479,2024,8,30
8,2,9,1,0,17311.81,3,51935.43,3.02,3477,2024,12,15
8,2,9,0,0,4244.39,4,16977.56,1.91,2181,2024,7,11
7,3,4,2,0,7346.62,3,22039.86,3.41,974,2024,1,7
6,4,3,2,2,14939.54,3,44818.62,1.52,1242,2024,1,15
7,3,4,0,3,9299.64,1,9299.64,1.32,1756,2024,11,25
6,4,3,2,1,19679.76,1,19679.76,3.33,813,2024,10,29
5,2,8,2,5,9841.01,4,39364.04,2.64,2847,2024,7,19
6,4,3,1,2,13916.67,2,27833.34,4.19,1854,2024,2,25
9,2,1,1,2,4570.02,2,9140.04,1.19,4290,2024,5,14
7,3,4,0,3,13676.46,3,41029.38,2.38,4338,2024,10,23
5,2,8,0,4,845.45,3,2536.35,2.62,3163,2024,6,28
0,3,0,0,4,11900.56,1,11900.56,3.36,4698,2024,4,15
8,2,9,2,5,15094.86,5,75474.3,3.18,3114,2024,5,24
4,3,7,0,3,8438.95,5,42194.75,3.74,4832,2024,12,20
3,1,5,1,1,12686.17,1,12686.17,2.38,4371,2024,9,20
5,2,8,0,4,17707.59,5,88537.95,1.1,906,2024,3,9
6,4,3,2,4,2382.84,2,4765.68,1.52,4328,2024,3,21
9,2,1,2,2,11401.25,3,34203.75,2.18,2140,2024,1,9
4,3,7,2,0,2905.23,1,2905.23,3.33,4547,2024,2,17
5,2,8,0,2,5282.81,1,5282.81,3.86,3868,2024,1,21
2,1,2,0,3,5444.11,2,10888.22,1.26,1234,2024,12,25
4,3,7,2,4,3063.93,4,12255.72,1.87,4524,2024,11,15
3,1,5,1,3,6989.41,2,13978.82,3.66,3964,2024,10,19
2,1,2,1,4,5634.87,3,16904.61,1.34,1413,2024,7,14
7,3,4,1,4,5248.0,2,10496.0,3.58,4241,2024,6,19
8,2,9,1,4,16971.07,3,50913.21,3.38,4656,2024,7,15
0,3,0,1,2,18019.04,2,36038.08,1.84,343,2024,8,22
5,2,8,2,3,4256.37,5,21281.85,1.55,388,2024,10,30
6,4,3,1,2,8656.98,5,43284.9,4.57,2533,2024,11,2
5,2,8,0,1,5388.11,3,16164.33,2.2,608,2024,9,18
7,3,4,2,4,17451.26,4,69805.04,2.22,2197,2024,5,19
9,2,1,0,1,4147.54,1,4147.54,4.95,1274,2024,5,9
4,3,7,0,0,15788.29,5,78941.45,4.51,185,2024,8,25
2,1,2,2,2,6145.6,5,30728.0,2.27,1684,2024,2,17
6,4,3,2,5,5721.59,3,17164.77,4.98,364,2024,1,20
8,2,9,1,1,19399.34,3,58198.02,4.79,4143,2024,1,3
9,2,1,1,0,1757.45,4,7029.8,3.29,52,2024,8,28
4,3,7,1,2,11191.91,5,55959.55,3.51,3795,2024,8,12
0,3,0,2,5,5592.38,3,16777.14,1.22,2586,2024,4,21
0,3,0,0,4,18157.93,5,90789.65,1.73,4063,2024,4,29
2,1,2,0,1,19097.05,1,19097.05,3.55,3781,2024,5,5
5,2,8,0,5,6594.49,1,6594.49,2.46,315,2024,2,20
4,3,7,2,5,18936.67,4,75746.68,3.77,631,2024,6,16
4,3,7,1,3,15216.87,4,60867.48,2.39,3899,2024,1,23
8,2,9,2,2,10779.44,2,21558.88,3.52,4764,2024,11,13
3,1,5,2,5,18698.7,1,18698.7,2.75,3151,2024,7,12
5,2,8,0,0,14026.83,5,70134.15,2.66,3797,2024,6,5
4,3,7,0,0,8110.1,1,8110.1,3.49,4321,2024,8,7
6,4,3,0,3,5266.58,3,15799.74,4.73,4537,2024,3,29
2,1,2,1,3,14246.0,3,42738.0,1.55,3789,2024,4,16
7,3,4,0,1,4581.84,5,22909.2,2.29,4051,2024,4,21
4,3,7,0,5,5615.51,3,16846.53,2.71,229,2024,12,1
3,1,5,1,1,4717.53,2,9435.06,4.61,2575,2024,11,21
7,3,4,2,4,17679.04,2,35358.08,4.19,4998,2024,8,7
0,3,0,1,5,12996.47,4,51985.88,2.35,2467,2024,7,13
0,3,0,2,3,11951.4,3,35854.2,1.12,3345,2024,8,16
8,2,9,0,3,9180.8,2,18361.6,2.93,3113,2024,10,27
4,3,7,1,5,12350.94,5,61754.7,3.95,3260,2024,11,24
7,3,4,0,0,10740.57,4,42962.28,3.99,1063,2024,6,1
7,3,4,2,1,17018.22,5,85091.1,1.27,3174,2024,12,11
7,3,4,0,5,18090.51,5,90452.55,2.75,908,2024,3,4
0,3,0,0,4,5006.17,4,20024.68,3.16,2281,2024,4,25
1,0,6,2,2,1994.58,1,1994.58,1.32,1885,2024,2,14
5,2,8,0,3,3520.6,4,14082.4,4.94,55,2024,4,6
0,3,0,1,5,8991.99,1,8991.99,1.33,3230,2024,8,2
5,2,8,1,2,17554.95,3,52664.85,2.03,3072,2024,10,22
6,4,3,2,5,2394.66,3,7183.98,3.76,1054,2024,2,25
2,1,2,0,3,4733.34,3,14200.02,2.44,3942,2024,9,4
1,0,6,2,0,3948.49,1,3948.49,4.85,1520,2024,8,2
5,2,8,2,0,9332.07,5,46660.35,3.53,1557,2024,11,7
5,2,8,1,5,13006.47,3,39019.41,2.35,2368,2024,2,9
6,4,3,1,0,13552.27,3,40656.81,3.51,4155,2024,8,11
2,1,2,1,0,4112.72,4,16450.88,2.15,4174,2024,6,29
5,2,8,2,1,3115.35,4,12461.4,1.59,4534,2024,1,20
8,2,9,0,5,1834.8,1,1834.8,2.95,3909,2024,5,4
9,2,1,1,2,18132.09,4,72528.36,3.73,97,2024,7,26
1,0,6,1,2,19308.17,4,77232.68,1.87,962,2024,5,11
1,0,6,1,1,9622.26,1,9622.26,3.52,4918,2024,3,20
9,2,1,0,2,6221.99,1,6221.99,3.69,3172,2024,6,29
8,2,9,2,5,13160.09,1,13160.09,3.45,3795,2024,5,25
9,2,1,2,3,8709.64,1,8709.64,1.79,5,2024,9,11
1,0,6,1,1,6179.05,5,30895.25,3.79,2673,2024,7,24
6,4,3,2,3,18722.22,3,56166.66,3.41,1001,2024,1,13
5,2,8,2,1,1219.83,4,4879.32,4.9,699,2024,5,3
9,2,1,2,4,4361.94,1,4361.94,2.19,702,2024,11,6
7,3,4,0,5,11247.49,3,33742.47,3.73,1253,2024,5,27
6,4,3,1,3,8135.84,2,16271.68,2.55,1737,2024,6,24
2,1,2,0,0,14509.37,5,72546.85,4.96,248,2024,8,2
9,2,1,2,1,17798.48,3,53395.44,1.03,809,2024,2,6
3,1,5,1,4,5743.85,5,28719.25,2.65,1536,2024,4,12
4,3,7,2,1,17601.15,2,35202.3,1.72,346,2024,1,21
3,1,5,1,1,18972.86,4,75891.44,4.23,918,2024,1,2
2,1,2,1,5,12914.62,3,38743.86,1.71,1673,2024,6,10
3,1,5,1,5,15612.39,4,62449.56,4.5,57,2024,5,1
3,1,5,0,1,2299.13,3,6897.39,2.79,2235,2024,5,28
3,1,5,2,0,17949.63,2,35899.26,4.89,3044,2024,1,7
2,1,2,0,3,9865.99,5,49329.95,4.89,1395,2024,2,3
4,3,7,0,4,3979.45,3,11938.35,4.65,2136,2024,11,3
5,2,8,0,2,11283.86,4,45135.44,1.38,1157,2024,5,7
9,2,1,0,1,13255.83,1,13255.83,2.73,2594,2024,10,31
5,2,8,0,0,1693.88,5,8469.4,1.33,727,2024,7,24
5,2,8,1,5,6416.12,4,25664.48,4.49,2776,2024,12,23
1,0,6,1,1,11123.71,5,55618.55,2.56,2603,2024,8,27
7,3,4,1,0,5038.78,2,10077.56,2.67,4463,2024,3,14
5,2,8,2,5,8663.7,4,34654.8,3.13,4868,2024,6,24
0,3,0,0,4,12351.81,2,24703.62,2.16,959,2024,3,11
4,3,7,0,1,14702.26,1,14702.26,1.51,2869,2024,7,23
6,4,3,2,2,18692.47,5,93462.35,3.79,848,2024,6,11
0,3,0,1,1,14934.19,3,44802.57,2.3,3234,2024,8,9
7,3,4,0,4,10892.9,1,10892.9,3.16,4492,2024,8,26
4,3,7,2,5,17933.61,4,71734.44,1.59,978,2024,7,14
0,3,0,1,1,18579.93,2,37159.86,3.34,1999,2024,2,24
5,2,8,2,3,2724.48,3,8173.44,4.86,2879,2024,12,21
5,2,8,1,2,4144.69,2,8289.38,4.32,749,2024,3,19
8,2,9,2,5,15805.57,4,63222.28,2.34,568,2024,5,20
3,1,5,1,1,16288.79,1,16288.79,4.37,1501,2024,7,13
9,2,1,0,1,14579.15,1,14579.15,2.32,1076,2024,7,18
2,1,2,0,5,7146.74,5,35733.7,1.14,1439,2024,5,11
7,3,4,0,3,3100.46,1,3100.46,3.31,3654,2024,1,21
7,3,4,0,0,13882.41,4,55529.64,2.28,4143,2024,9,18
5,2,8,0,1,16683.04,3,50049.12,1.45,2056,2024,10,21
9,2,1,0,0,6871.93,3,20615.79,4.36,825,2024,10,7
1,0,6,0,2,9949.05,1,9949.05,1.02,2864,2024,6,3
1,0,6,1,2,11621.12,1,11621.12,2.16,1595,2024,3,8
9,2,1,0,4,14421.44,5,72107.2,2.61,3466,2024,6,8
1,0,6,0,3,12496.42,4,49985.68,1.1,4668,2024,3,11
7,3,4,2,2,9335.49,1,9335.49,3.11,3132,2024,2,29
7,3,4,1,4,9112.97,2,18225.94,2.54,2547,2024,5,27
8,2,9,0,2,17793.66,5,88968.3,2.66,604,2024,9,25
3,1,5,2,0,13982.62,1,13982.62,2.52,2892,2024,3,21
6,4,3,0,4,19717.25,4,78869.0,4.42,1040,2024,11,1
3,1,5,1,1,1561.3,2,3122.6,2.51,2437,2024,2,24
9,2,1,2,5,17996.61,2,35993.22,4.28,3304,2024,5,29
3,1,5,0,0,16806.64,2,33613.28,2.61,3781,2024,4,30
5,2,8,1,2,2876.34,4,11505.36,3.75,1313,2024,2,11
7,3,4,1,4,8289.67,1,8289.67,4.53,1641,2024,5,31
8,2,9,1,0,6059.8,2,12119.6,4.33,3661,2024,12,12
7,3,4,0,3,10375.81,1,10375.81,2.02,3084,2024,3,16
3,1,5,0,0,10908.84,2,21817.68,4.63,1538,2024,8,29
4,3,7,2,4,13455.37,1,13455.37,3.25,3066,2024,8,6
3,1,5,1,2,6475.03,4,25900.12,4.35,417,2024,6,26
5,2,8,2,1,6218.19,5,31090.95,2.08,1862,2024,3,7
8,2,9,2,2,11003.05,3,33009.15,3.8,890,2024,3,12
1,0,6,2,5,16813.54,2,33627.08,1.77,86,2024,8,26
9,2,1,1,5,11921.63,5,59608.15,2.99,303,2024,9,29
6,4,3,0,2,16795.33,1,16795.33,4.82,2653,2024,1,29
5,2,8,0,3,11810.64,2,23621.28,4.62,4873,2024,1,14
0,3,0,2,5,15957.36,5,79786.8,4.29,4703,2024,9,18
5,2,8,1,2,19845.78,1,19845.78,4.26,351,2024,10,4
7,3,4,0,0,2164.83,5,10824.15,4.33,953,2024,6,15
6,4,3,1,2,9389.08,1,9389.08,1.59,3254,2024,1,23
3,1,5,2,3,322.05,2,644.1,1.11,3549,2024,5,21
8,2,9,0,0,18585.26,3,55755.78,4.13,4303,2024,5,25
2,1,2,1,3,10132.82,5,50664.1,2.5,2592,2024,4,22
0,3,0,0,0,1677.26,1,1677.26,4.49,3495,2024,6,24
6,4,3,1,4,5337.89,3,16013.67,2.77,4630,2024,10,20
1,0,6,1,4,15646.98,3,46940.94,4.08,3756,2024,2,16
6,4,3,1,0,8677.38,5,43386.9,4.25,1671,2024,2,10
2,1,2,2,4,11829.33,5,59146.65,1.53,621,2024,9,22
8,2,9,2,2,17310.57,4,69242.28,4.42,2285,2024,10,16
6,4,3,2,0,2183.06,3,6549.18,1.96,171,2024,11,27
3,1,5,1,5,17782.77,2,35565.54,4.19,4262,2024,6,16
0,3,0,2,1,10456.03,3,31368.09,2.2,3879,2024,3,21
1,0,6,2,4,11515.83,3,34547.49,3.8,910,2024,5,15
2,1,2,1,2,3950.83,1,3950.83,4.63,3018,2024,11,11
8,2,9,2,5,3210.3,1,3210.3,3.89,1634,2024,4,21
0,3,0,0,0,2915.65,3,8746.95,4.91,95,2024,4,18
7,3,4,0,0,5272.9,3,15818.7,1.9,2097,2024,3,10
3,1,5,0,3,6369.35,5,31846.75,2.9,1267,2024,1,25
4,3,7,1,3,18147.71,5,90738.55,1.61,740,2024,3,25
0,3,0,1,4,6413.02,2,12826.04,4.01,2478,2024,5,22
5,2,8,2,4,2452.62,2,4905.24,3.82,3118,2024,1,31
9,2,1,1,1,8106.78,2,16213.56,3.37,4464,2024,10,17
6,4,3,1,2,15381.69,2,30763.38,3.45,1584,2024,4,2
3,1,5,0,4,10639.4,1,10639.4,1.61,3291,2024,12,17
4,3,7,2,0,5561.22,1,5561.22,3.3,957,2024,7,7
3,1,5,0,3,4678.96,4,18715.84,2.67,252,2024,3,19
5,2,8,1,4,13072.25,2,26144.5,1.51,4658,2024,12,18
3,1,5,1,4,510.72,2,1021.44,1.07,4611,2024,8,10
3,1,5,2,5,19507.26,1,19507.26,2.03,1353,2024,11,27
0,3,0,1,4,3293.39,3,9880.17,3.86,2061,2024,10,14
0,3,0,1,1,7724.8,4,30899.2,4.64,4941,2024,1,7
8,2,9,1,5,19304.58,4,77218.32,4.16,4235,2024,11,13
5,2,8,1,4,18419.73,3,55259.19,3.13,2624,2024,8,21
8,2,9,1,3,18691.8,2,37383.6,3.18,3925,2024,5,23
9,2,1,2,0,4058.49,1,4058.49,4.26,3241,2024,5,12
0,3,0,1,2,6422.64,4,25690.56,4.76,4866,2024,3,13
5,2,8,2,1,17561.73,4,70246.92,1.77,1249,2024,3,18
0,3,0,1,4,17360.6,4,69442.4,3.13,4768,2024,8,19
8,2,9,0,3,17594.5,3,52783.5,1.18,294,2024,10,16
2,1,2,2,4,8520.09,3,25560.27,3.84,2280,2024,2,13
2,1,2,2,5,3138.25,5,15691.25,4.38,3196,2024,3,14
1,0,6,2,5,18354.43,4,73417.72,4.4,2187,2024,7,7
5,2,8,0,3,15173.24,4,60692.96,4.32,1631,2024,7,17
3,1,5,0,1,16655.67,2,33311.34,3.96,3444,2024,4,11
9,2,1,2,4,1516.78,3,4550.34,1.45,4385,2024,3,22
2,1,2,1,0,5381.34,1,5381.34,3.88,769,2024,9,16
0,3,0,1,1,8685.6,1,8685.6,1.94,94,2024,4,26
3,1,5,1,4,601.7,5,3008.5,3.88,1330,2024,8,28
0,3,0,2,5,19150.97,1,19150.97,3.79,2543,2024,9,16
7,3,4,1,4,5483.26,3,16449.78,4.97,2140,2024,6,4
5,2,8,2,4,14025.27,4,56101.08,3.88,1224,2024,11,27
3,1,5,2,2,19199.83,1,19199.83,2.66,3741,2024,6,15
8,2,9,0,3,1173.46,4,4693.84,3.42,163,2024,3,28
